age 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002
3.400000e+01 8.272506e-04 1.160595e-03 9.683607e-04 8.738270e-04 7.576788e-04 6.560506e-04 7.847510e-04 7.906152e-04 8.229932e-04 9.053970e-04 6.492382e-04 9.117189e-04 9.407127e-04 9.915014e-04 9.812626e-04 7.894676e-04 8.404291e-04 7.857174e-04 8.825198e-04 8.519961e-04 7.709136e-04 9.877909e-04 6.188009e-04 6.601191e-04 9.277425e-04 7.494117e-04 6.839742e-04 6.504901e-04 6.413389e-04 6.039319e-04 8.545576e-04 6.982509e-04 7.154324e-04 5.580260e-04 5.031266e-04 6.148333e-04 5.588348e-04 5.557196e-04 6.212393e-04 4.084822e-04 3.895184e-04 6.496243e-04 7.021991e-04 3.459980e-04 5.168666e-04 3.984003e-04 3.987547e-04 3.407472e-04
3.500000e+01 1.414511e-03 1.215520e-03 1.125697e-03 1.041860e-03 8.545710e-04 9.138102e-04 7.372427e-04 9.291761e-04 7.911900e-04 8.441846e-04 1.125306e-03 1.165451e-03 9.992450e-04 9.411132e-04 9.453136e-04 9.784964e-04 8.788159e-04 1.018781e-03 9.193390e-04 6.108092e-04 7.714013e-04 1.020557e-03 8.689642e-04 9.004555e-04 7.727851e-04 7.149268e-04 8.707663e-04 7.296879e-04 6.053544e-04 7.182700e-04 8.108624e-04 7.211861e-04 6.805095e-04 9.403079e-04 7.480733e-04 4.648336e-04 6.122735e-04 7.311341e-04 6.063861e-04 6.710106e-04 4.751597e-04 6.371907e-04 5.447102e-04 6.843105e-04 4.936809e-04 5.313254e-04 4.276115e-04 4.125728e-04
3.600000e+01 1.306450e-03 1.218027e-03 9.409932e-04 1.055382e-03 1.134187e-03 1.254681e-03 8.571150e-04 9.358076e-04 8.466002e-04 1.091516e-03 1.012082e-03 1.078559e-03 9.700576e-04 9.999333e-04 8.519033e-04 8.959517e-04 9.516736e-04 9.715925e-04 1.132880e-03 1.075646e-03 6.953663e-04 7.510708e-04 6.664584e-04 9.863295e-04 9.182736e-04 1.014672e-03 7.764566e-04 6.613558e-04 8.789048e-04 7.118192e-04 9.777411e-04 8.114817e-04 7.379207e-04 8.192863e-04 1.024893e-03 6.583849e-04 6.935429e-04 7.147464e-04 6.953378e-04 6.899407e-04 5.264451e-04 5.454098e-04 6.203254e-04 4.036929e-04 4.958452e-04 6.733896e-04 5.455951e-04 5.325705e-04
3.700000e+01 1.494797e-03 1.170595e-03 1.121010e-03 1.232306e-03 1.350042e-03 1.005456e-03 1.087766e-03 1.129569e-03 1.056345e-03 1.198174e-03 8.775121e-04 1.052742e-03 1.054899e-03 1.207808e-03 1.155273e-03 1.318819e-03 1.293874e-03 1.277822e-03 9.978419e-04 1.180506e-03 1.054227e-03 1.157870e-03 1.054638e-03 9.152366e-04 6.514272e-04 9.712853e-04 8.544115e-04 1.005791e-03 8.423586e-04 7.157662e-04 9.694032e-04 8.102117e-04 7.641974e-04 1.021211e-03 8.355964e-04 8.657559e-04 8.287007e-04 4.795311e-04 5.743525e-04 8.822308e-04 6.512760e-04 4.564366e-04 5.278066e-04 7.270148e-04 4.564366e-04 6.314424e-04 4.913522e-04 5.890438e-04
3.800000e+01 1.661450e-03 1.208378e-03 1.171646e-03 1.867248e-03 1.265576e-03 1.248439e-03 1.141168e-03 1.336209e-03 1.149515e-03 1.235749e-03 1.135332e-03 1.110755e-03 9.468103e-04 1.296390e-03 1.101060e-03 1.240667e-03 1.137555e-03 1.035270e-03 1.142484e-03 1.209555e-03 1.181585e-03 1.252059e-03 1.305648e-03 8.914100e-04 1.040020e-03 1.105234e-03 9.903441e-04 1.145401e-03 9.007771e-04 9.633766e-04 9.095518e-04 8.186035e-04 9.171647e-04 8.433045e-04 7.187510e-04 9.715138e-04 9.329648e-04 6.546307e-04 7.277374e-04 9.701001e-04 6.883378e-04 6.682316e-04 6.147145e-04 8.095029e-04 7.435997e-04 7.017421e-04 4.433002e-04 5.880623e-04
3.900000e+01 1.193984e-03 1.720472e-03 1.574289e-03 1.347735e-03 1.534889e-03 1.316538e-03 1.095043e-03 1.179003e-03 1.184834e-03 1.481626e-03 1.534323e-03 1.216972e-03 1.238099e-03 1.052277e-03 1.384068e-03 1.120448e-03 1.436052e-03 1.049248e-03 1.203568e-03 1.122046e-03 1.303751e-03 1.314587e-03 1.098660e-03 1.200152e-03 1.316669e-03 1.165525e-03 9.675763e-04 1.132763e-03 9.371314e-04 8.253599e-04 8.735071e-04 1.134091e-03 9.398639e-04 7.489377e-04 1.143765e-03 8.835837e-04 9.697138e-04 8.288867e-04 1.015648e-03 8.670571e-04 7.756080e-04 7.742335e-04 7.545358e-04 8.082938e-04 7.204231e-04 8.139000e-04 8.058018e-04 5.441899e-04
4.000000e+01 1.793672e-03 1.444669e-03 1.780014e-03 1.612934e-03 1.582557e-03 1.595870e-03 1.287778e-03 1.321280e-03 1.179665e-03 1.071258e-03 1.559606e-03 1.334449e-03 1.381700e-03 1.452681e-03 1.599899e-03 1.775459e-03 1.397910e-03 1.481023e-03 1.364775e-03 1.017270e-03 1.309268e-03 1.304297e-03 1.493369e-03 1.032831e-03 1.390030e-03 1.540301e-03 7.717337e-04 1.146177e-03 1.169238e-03 1.229256e-03 9.640545e-04 1.190171e-03 1.090024e-03 1.167073e-03 1.205647e-03 8.251218e-04 9.814032e-04 1.020956e-03 9.666506e-04 6.873797e-04 8.273337e-04 7.416350e-04 6.884208e-04 8.748606e-04 8.261848e-04 6.149197e-04 7.235507e-04 8.559849e-04
4.100000e+01 1.851509e-03 1.443482e-03 1.561747e-03 1.935621e-03 1.614236e-03 1.781066e-03 1.228915e-03 1.402044e-03 1.496329e-03 1.442596e-03 1.701949e-03 1.326182e-03 1.552826e-03 1.485731e-03 1.262410e-03 1.030299e-03 1.662220e-03 1.464003e-03 1.263494e-03 1.210491e-03 1.443479e-03 1.683699e-03 1.722372e-03 1.226283e-03 1.713796e-03 1.454683e-03 1.096358e-03 1.001920e-03 1.561913e-03 1.117259e-03 1.246056e-03 9.799418e-04 1.055266e-03 1.134718e-03 1.151097e-03 1.021357e-03 1.076835e-03 1.014334e-03 9.349516e-04 1.325256e-03 1.180920e-03 7.041882e-04 9.141714e-04 9.989150e-04 1.028278e-03 6.855335e-04 6.841985e-04 5.986759e-04
4.200000e+01 1.915884e-03 2.314729e-03 1.870544e-03 1.793186e-03 1.860609e-03 1.675235e-03 1.492361e-03 2.298805e-03 1.371317e-03 1.670989e-03 1.686151e-03 1.702209e-03 1.579686e-03 1.893071e-03 1.900395e-03 1.623099e-03 1.447968e-03 1.095074e-03 1.424717e-03 1.822263e-03 1.458315e-03 1.539081e-03 1.427234e-03 1.816277e-03 1.449082e-03 1.715266e-03 1.435174e-03 1.321917e-03 1.377497e-03 1.701690e-03 1.366387e-03 1.068636e-03 1.347874e-03 1.221388e-03 1.208883e-03 1.286495e-03 1.355282e-03 1.140630e-03 1.279984e-03 1.072071e-03 1.115478e-03 9.423456e-04 1.232416e-03 1.070350e-03 1.068063e-03 7.715123e-04 9.120887e-04 9.629357e-04
4.300000e+01 2.400268e-03 1.898954e-03 2.133106e-03 2.002002e-03 2.142195e-03 1.961965e-03 2.102786e-03 1.650846e-03 2.084078e-03 2.073774e-03 1.812005e-03 1.817773e-03 1.912960e-03 1.405948e-03 2.153754e-03 2.043808e-03 1.854694e-03 1.617851e-03 1.689337e-03 1.578651e-03 2.002047e-03 1.841124e-03 1.965474e-03 1.871433e-03 2.051043e-03 1.583973e-03 1.387574e-03 1.690510e-03 1.221971e-03 1.337513e-03 1.387567e-03 1.473722e-03 1.506927e-03 1.669628e-03 1.371163e-03 1.505867e-03 1.315571e-03 1.250038e-03 7.296491e-04 1.129437e-03 1.069759e-03 1.132717e-03 9.606148e-04 1.092492e-03 1.277624e-03 1.377316e-03 9.941210e-04 1.033058e-03
4.400000e+01 2.441070e-03 2.384901e-03 2.231816e-03 2.338356e-03 2.412948e-03 1.935097e-03 1.852538e-03 2.337216e-03 2.183922e-03 2.028438e-03 2.092974e-03 1.935686e-03 1.950853e-03 1.991994e-03 2.188697e-03 1.935510e-03 2.124193e-03 2.006875e-03 1.832698e-03 2.176590e-03 2.034676e-03 2.050185e-03 1.820020e-03 1.870752e-03 1.569969e-03 2.146924e-03 1.720747e-03 1.631285e-03 1.502264e-03 1.732714e-03 1.484952e-03 1.489159e-03 1.457441e-03 1.880339e-03 1.471512e-03 1.505729e-03 1.595538e-03 1.316586e-03 1.357949e-03 1.346641e-03 1.325491e-03 1.397974e-03 1.305842e-03 1.252982e-03 1.496716e-03 1.209378e-03 1.015491e-03 9.076275e-04
4.500000e+01 2.610162e-03 2.687018e-03 2.277649e-03 2.253449e-03 2.063044e-03 2.455220e-03 2.603711e-03 1.777101e-03 2.629391e-03 2.306237e-03 2.288922e-03 1.865458e-03 2.058942e-03 2.028436e-03 2.358491e-03 2.150033e-03 1.975378e-03 1.881954e-03 2.012202e-03 1.794726e-03 1.938369e-03 1.949318e-03 2.051145e-03 2.022927e-03 1.943727e-03 2.016696e-03 1.962388e-03 1.745240e-03 1.764563e-03 1.885473e-03 1.531425e-03 1.590790e-03 1.808103e-03 2.098636e-03 1.687791e-03 1.624446e-03 1.687026e-03 1.850111e-03 1.681589e-03 1.815685e-03 1.297325e-03 1.624399e-03 1.365742e-03 1.186872e-03 1.408499e-03 1.445163e-03 1.346453e-03 1.221547e-03
4.600000e+01 2.824334e-03 2.797050e-03 2.507157e-03 3.045704e-03 2.423931e-03 2.792516e-03 2.896168e-03 2.122935e-03 2.442885e-03 2.286999e-03 2.683451e-03 2.889079e-03 2.391287e-03 2.653631e-03 2.426135e-03 2.187260e-03 2.286451e-03 2.297381e-03 2.157005e-03 2.016994e-03 2.071750e-03 1.918709e-03 1.756783e-03 1.986341e-03 1.914285e-03 2.443538e-03 2.136602e-03 1.943475e-03 1.681690e-03 1.900259e-03 1.633814e-03 2.389120e-03 2.011777e-03 1.948233e-03 1.815237e-03 2.044359e-03 1.778623e-03 1.598552e-03 1.733776e-03 1.636314e-03 1.540785e-03 1.599392e-03 1.212927e-03 1.592825e-03 1.755201e-03 1.495179e-03 1.356613e-03 1.362374e-03
4.700000e+01 3.195800e-03 2.662496e-03 2.911897e-03 2.848202e-03 2.491850e-03 3.091304e-03 2.750543e-03 2.941507e-03 2.516779e-03 2.662647e-03 2.755997e-03 2.491300e-03 3.171943e-03 2.692586e-03 2.765041e-03 2.429196e-03 2.398404e-03 2.506658e-03 2.405388e-03 2.806478e-03 2.599467e-03 2.307904e-03 2.802047e-03 2.019763e-03 2.368080e-03 1.940871e-03 2.282834e-03 2.234926e-03 2.438224e-03 1.842738e-03 2.058433e-03 2.251104e-03 2.270357e-03 2.285307e-03 2.188619e-03 1.922461e-03 1.802943e-03 1.826975e-03 1.917386e-03 1.958293e-03 1.952829e-03 1.908280e-03 1.649511e-03 1.563956e-03 1.610334e-03 1.722683e-03 1.735723e-03 1.619861e-03
4.800000e+01 3.877622e-03 3.318457e-03 3.691688e-03 3.428530e-03 3.041682e-03 3.846443e-03 2.980047e-03 2.382560e-03 3.022906e-03 2.971071e-03 2.903099e-03 2.527658e-03 3.010080e-03 3.598920e-03 2.879900e-03 2.733629e-03 2.917372e-03 2.732135e-03 2.615022e-03 2.773535e-03 2.957040e-03 2.605849e-03 2.481442e-03 2.850577e-03 2.327554e-03 2.417243e-03 2.576854e-03 2.643612e-03 2.311212e-03 1.974009e-03 2.047014e-03 2.548872e-03 2.149622e-03 2.295270e-03 2.141148e-03 2.585778e-03 2.387485e-03 2.341159e-03 2.152257e-03 2.388294e-03 2.018993e-03 1.713523e-03 1.636987e-03 1.858559e-03 1.782472e-03 1.611813e-03 2.066578e-03 1.942682e-03
4.900000e+01 3.748792e-03 3.773585e-03 3.747323e-03 3.777113e-03 3.293024e-03 3.295296e-03 3.452244e-03 3.468487e-03 3.793712e-03 3.255061e-03 3.095611e-03 3.203868e-03 2.728832e-03 2.484102e-03 3.428984e-03 3.244828e-03 3.019080e-03 2.868736e-03 2.952243e-03 2.680490e-03 3.324066e-03 2.590024e-03 3.019910e-03 2.654491e-03 2.326045e-03 2.701761e-03 3.115125e-03 2.402593e-03 2.886726e-03 2.551020e-03 2.329850e-03 2.633771e-03 2.220692e-03 3.192712e-03 2.851809e-03 2.518680e-03 2.529780e-03 2.693302e-03 2.313344e-03 2.062998e-03 2.163192e-03 2.110936e-03 1.959266e-03 1.869703e-03 2.147869e-03 2.150323e-03 1.993655e-03 1.947806e-03
5.000000e+01 4.419845e-03 4.001268e-03 3.941617e-03 4.025456e-03 4.032107e-03 3.928119e-03 3.727390e-03 3.840696e-03 3.108191e-03 3.430726e-03 3.207668e-03 3.142369e-03 3.311062e-03 3.220580e-03 3.185221e-03 4.233802e-03 3.201373e-03 3.098046e-03 3.368724e-03 2.944310e-03 3.120495e-03 3.371694e-03 3.452172e-03 2.466732e-03 2.744914e-03 3.015521e-03 3.056635e-03 2.361939e-03 2.701598e-03 2.298465e-03 3.004779e-03 2.947488e-03 3.022715e-03 2.778642e-03 2.644826e-03 2.568053e-03 2.604878e-03 2.832466e-03 2.431698e-03 2.968279e-03 2.371493e-03 2.530150e-03 2.281529e-03 2.297382e-03 2.148195e-03 2.359393e-03 2.535996e-03 2.273122e-03
5.100000e+01 4.646724e-03 3.949753e-03 4.214963e-03 4.481409e-03 3.828837e-03 3.991490e-03 3.966863e-03 3.608805e-03 4.003339e-03 4.177546e-03 4.062583e-03 3.688711e-03 3.661345e-03 3.065907e-03 3.698341e-03 3.671555e-03 4.003863e-03 3.359870e-03 3.304588e-03 2.964540e-03 3.475661e-03 3.013063e-03 3.077920e-03 3.669840e-03 3.836234e-03 3.391783e-03 3.224013e-03 2.847443e-03 3.309022e-03 2.437358e-03 3.210427e-03 2.538372e-03 3.307035e-03 2.690664e-03 2.537676e-03 2.924226e-03 3.189563e-03 2.378246e-03 3.056699e-03 2.953496e-03 2.922306e-03 2.992303e-03 2.748170e-03 2.227138e-03 2.225983e-03 2.305600e-03 2.492092e-03 2.189647e-03
5.200000e+01 5.158149e-03 5.163010e-03 4.736434e-03 4.904697e-03 4.323305e-03 5.038513e-03 4.433498e-03 4.443210e-03 4.077045e-03 4.755293e-03 4.045095e-03 3.981949e-03 3.775804e-03 4.123915e-03 3.824205e-03 3.862821e-03 3.720446e-03 4.981144e-03 3.490633e-03 3.811719e-03 4.075026e-03 3.875441e-03 3.537220e-03 3.328260e-03 3.889660e-03 3.285251e-03 2.483834e-03 4.030642e-03 3.272136e-03 3.814468e-03 2.922775e-03 3.005169e-03 3.253229e-03 3.289941e-03 3.236319e-03 3.050342e-03 2.737148e-03 3.339242e-03 2.383212e-03 2.802186e-03 3.563626e-03 3.107774e-03 3.015775e-03 2.726580e-03 2.562788e-03 2.612362e-03 2.648150e-03 2.145064e-03
5.300000e+01 5.778518e-03 4.606765e-03 5.500136e-03 5.144391e-03 4.530148e-03 4.363191e-03 4.700033e-03 4.470400e-03 4.591846e-03 4.210526e-03 4.868270e-03 4.117702e-03 4.052511e-03 4.429489e-03 4.417854e-03 4.492327e-03 4.461303e-03 4.076633e-03 4.904345e-03 3.987653e-03 3.791520e-03 3.958692e-03 4.084744e-03 4.105385e-03 4.008220e-03 4.008270e-03 3.297015e-03 3.581693e-03 4.044783e-03 3.304693e-03 3.241014e-03 3.502747e-03 3.181796e-03 3.404357e-03 3.248832e-03 2.926365e-03 3.169855e-03 3.530998e-03 3.061393e-03 2.996539e-03 3.302113e-03 2.891575e-03 3.002954e-03 2.886003e-03 3.068655e-03 2.811196e-03 3.058385e-03 2.577280e-03
5.400000e+01 5.937835e-03 5.764177e-03 5.084181e-03 4.751992e-03 5.431763e-03 5.552761e-03 5.318938e-03 4.918705e-03 4.871805e-03 4.946706e-03 4.591650e-03 4.772401e-03 4.266324e-03 4.450472e-03 4.883166e-03 4.552412e-03 4.766939e-03 4.482003e-03 4.176503e-03 5.372077e-03 4.372518e-03 4.053789e-03 4.183619e-03 4.059221e-03 4.201260e-03 3.780680e-03 3.791730e-03 4.092799e-03 4.000946e-03 3.770959e-03 3.972721e-03 4.200727e-03 3.445345e-03 3.407443e-03 3.671912e-03 3.088326e-03 3.294556e-03 3.512619e-03 3.648695e-03 3.791096e-03 3.102902e-03 3.749825e-03 3.474973e-03 3.356422e-03 3.002816e-03 3.364943e-03 2.893501e-03 3.003877e-03
5.500000e+01 6.975313e-03 5.694319e-03 6.370377e-03 5.839997e-03 5.487432e-03 5.809266e-03 5.593499e-03 4.769888e-03 5.894333e-03 5.106056e-03 5.120126e-03 4.938081e-03 4.909133e-03 4.637253e-03 5.728299e-03 4.847765e-03 4.450742e-03 4.628702e-03 4.621549e-03 4.901266e-03 5.030778e-03 4.626592e-03 4.499740e-03 4.372279e-03 4.701393e-03 4.620515e-03 4.655169e-03 4.927782e-03 4.085667e-03 4.297035e-03 4.414017e-03 3.502938e-03 4.171796e-03 3.984706e-03 3.802834e-03 4.631509e-03 4.305116e-03 3.439400e-03 4.060026e-03 4.446927e-03 3.650846e-03 3.717394e-03 3.642364e-03 3.920152e-03 3.778379e-03 3.462960e-03 3.161788e-03 3.505737e-03
5.600000e+01 7.098674e-03 7.267475e-03 7.129545e-03 7.027768e-03 6.503346e-03 6.451339e-03 5.314936e-03 5.964862e-03 6.310223e-03 5.771807e-03 6.089688e-03 5.410909e-03 5.155838e-03 5.840263e-03 5.417015e-03 5.236610e-03 5.420158e-03 5.587152e-03 5.338329e-03 5.102956e-03 5.816673e-03 5.955315e-03 5.001267e-03 4.448286e-03 4.618447e-03 4.761058e-03 4.678740e-03 5.064855e-03 4.335476e-03 4.474421e-03 3.990544e-03 3.777340e-03 4.179635e-03 3.821685e-03 3.673073e-03 4.028735e-03 4.288452e-03 4.677581e-03 3.908393e-03 4.250056e-03 4.362589e-03 4.260626e-03 3.307257e-03 3.736015e-03 4.330495e-03 4.682252e-03 4.161842e-03 3.722962e-03
5.700000e+01 7.250498e-03 6.942688e-03 7.704907e-03 6.897907e-03 6.965260e-03 7.493808e-03 6.830835e-03 6.346347e-03 6.221476e-03 6.448623e-03 6.409876e-03 6.433111e-03 6.290023e-03 6.030424e-03 6.067324e-03 5.479400e-03 5.681708e-03 5.756452e-03 5.419890e-03 6.492062e-03 5.271703e-03 5.338843e-03 5.840591e-03 5.143003e-03 5.331839e-03 5.451336e-03 4.925619e-03 4.820448e-03 4.263157e-03 5.335676e-03 4.959263e-03 4.744081e-03 4.427491e-03 4.879679e-03 5.092911e-03 4.998727e-03 4.816346e-03 4.350125e-03 4.597701e-03 4.416880e-03 4.165447e-03 4.416676e-03 4.318978e-03 4.441045e-03 4.257217e-03 4.928258e-03 4.536919e-03 4.394225e-03
5.800000e+01 8.682476e-03 8.349436e-03 8.555309e-03 8.062830e-03 7.424981e-03 7.057240e-03 7.220371e-03 7.774643e-03 7.392742e-03 7.321638e-03 7.396300e-03 6.591262e-03 6.956759e-03 7.237820e-03 6.926644e-03 6.758473e-03 6.614898e-03 6.488461e-03 5.989305e-03 6.138698e-03 6.270997e-03 5.742610e-03 5.978428e-03 6.404543e-03 6.035394e-03 6.229341e-03 5.616225e-03 5.883291e-03 4.680600e-03 5.150036e-03 5.855507e-03 5.360678e-03 5.331469e-03 5.602879e-03 4.721203e-03 5.686789e-03 5.249832e-03 5.349553e-03 4.990718e-03 4.755614e-03 4.077332e-03 4.693670e-03 4.989740e-03 4.964806e-03 4.120498e-03 5.449370e-03 4.839741e-03 4.803523e-03
5.900000e+01 9.938707e-03 8.948492e-03 8.843815e-03 9.037758e-03 8.262722e-03 8.165885e-03 8.559357e-03 8.192139e-03 8.075020e-03 7.620301e-03 6.797927e-03 7.160927e-03 6.974367e-03 7.834228e-03 6.530048e-03 6.753165e-03 7.032708e-03 6.313473e-03 6.205587e-03 6.007475e-03 6.398500e-03 6.554556e-03 6.687201e-03 6.321922e-03 7.806483e-03 6.123604e-03 6.288159e-03 5.788400e-03 5.995949e-03 5.762629e-03 6.030507e-03 5.783602e-03 5.456050e-03 5.441699e-03 5.559623e-03 5.654662e-03 5.642923e-03 5.205780e-03 5.593719e-03 4.986083e-03 5.550616e-03 5.506987e-03 5.183106e-03 4.840565e-03 4.820748e-03 4.884110e-03 5.998409e-03 5.553824e-03
6.000000e+01 1.106212e-02 9.598066e-03 1.026468e-02 9.668040e-03 1.025557e-02 9.851752e-03 8.294024e-03 8.671285e-03 8.085494e-03 9.028901e-03 8.290421e-03 7.804837e-03 7.417605e-03 7.881317e-03 8.477417e-03 8.034300e-03 7.188261e-03 7.609748e-03 7.110248e-03 7.712588e-03 7.199481e-03 7.051492e-03 7.111936e-03 6.854485e-03 6.491480e-03 8.153598e-03 6.676903e-03 6.676599e-03 6.173448e-03 6.432489e-03 6.305585e-03 5.878895e-03 6.205500e-03 6.662629e-03 5.577478e-03 6.179220e-03 6.240707e-03 6.564602e-03 6.185132e-03 6.101762e-03 5.595117e-03 5.778955e-03 5.668203e-03 5.008081e-03 5.341298e-03 5.747491e-03 5.355875e-03 5.659333e-03
6.100000e+01 1.104539e-02 1.194583e-02 1.120267e-02 1.159292e-02 1.017687e-02 1.006003e-02 1.031640e-02 8.840975e-03 9.429347e-03 8.711981e-03 9.195352e-03 9.430915e-03 8.624135e-03 8.660246e-03 9.673887e-03 8.603219e-03 8.131347e-03 8.442683e-03 7.612291e-03 7.787735e-03 8.048848e-03 8.178866e-03 8.147522e-03 8.374446e-03 7.616975e-03 7.825578e-03 8.733624e-03 6.639321e-03 6.978768e-03 7.140874e-03 7.340119e-03 6.350454e-03 7.148581e-03 7.287609e-03 5.960041e-03 6.372668e-03 7.148457e-03 6.810417e-03 6.531222e-03 5.629225e-03 6.528058e-03 5.946458e-03 5.684705e-03 6.415750e-03 6.220555e-03 6.135373e-03 6.137836e-03 6.562898e-03
6.200000e+01 1.246132e-02 1.127372e-02 1.303873e-02 1.161121e-02 1.066487e-02 1.099526e-02 1.044644e-02 1.029936e-02 1.016348e-02 1.098408e-02 1.076144e-02 1.052374e-02 1.001913e-02 9.705446e-03 1.087884e-02 9.509366e-03 9.114766e-03 9.390500e-03 8.986550e-03 7.952765e-03 8.531515e-03 8.908775e-03 8.207197e-03 7.529901e-03 7.775920e-03 8.615168e-03 7.764860e-03 9.051889e-03 7.013678e-03 8.062414e-03 7.272291e-03 7.776462e-03 7.450572e-03 6.990333e-03 7.267762e-03 7.392793e-03 6.964997e-03 7.974223e-03 7.162672e-03 7.356214e-03 6.865151e-03 6.777984e-03 6.416825e-03 7.674373e-03 6.738796e-03 7.560959e-03 5.950938e-03 5.618098e-03
6.300000e+01 1.379273e-02 1.466600e-02 1.443040e-02 1.337202e-02 1.326138e-02 1.280339e-02 1.271610e-02 1.292978e-02 1.235617e-02 1.250229e-02 1.108391e-02 1.133182e-02 1.226525e-02 1.122881e-02 1.124004e-02 1.055331e-02 1.053023e-02 1.010326e-02 9.705469e-03 9.240267e-03 9.768430e-03 1.008817e-02 9.014278e-03 8.515693e-03 9.135482e-03 9.199032e-03 9.397987e-03 8.885299e-03 9.365624e-03 8.048467e-03 7.810300e-03 8.286904e-03 8.838098e-03 7.963452e-03 7.674876e-03 7.779428e-03 8.412174e-03 7.793604e-03 7.387665e-03 7.517766e-03 7.783657e-03 7.573964e-03 6.870628e-03 7.514181e-03 7.541626e-03 7.110840e-03 7.039481e-03 6.732664e-03
6.400000e+01 1.541106e-02 1.491751e-02 1.624832e-02 1.506612e-02 1.396193e-02 1.516166e-02 1.396562e-02 1.465090e-02 1.358876e-02 1.464097e-02 1.298882e-02 1.176471e-02 1.041245e-02 1.243166e-02 1.250000e-02 1.187931e-02 1.255594e-02 1.102204e-02 1.128249e-02 1.148805e-02 1.067601e-02 1.121533e-02 1.051533e-02 9.262841e-03 1.039493e-02 1.002051e-02 1.022530e-02 9.452234e-03 9.639483e-03 1.119934e-02 9.021969e-03 9.321057e-03 9.222288e-03 9.327391e-03 8.764520e-03 8.307149e-03 8.936132e-03 8.409926e-03 8.538344e-03 8.930040e-03 8.980733e-03 8.094866e-03 8.210571e-03 7.745331e-03 8.240127e-03 7.992895e-03 6.785672e-03 7.381363e-03
6.500000e+01 1.768108e-02 1.752347e-02 1.649032e-02 1.589246e-02 1.642045e-02 1.615347e-02 1.497892e-02 1.544482e-02 1.517093e-02 1.384986e-02 1.497876e-02 1.291143e-02 1.360497e-02 1.400344e-02 1.255057e-02 1.333722e-02 1.282612e-02 1.217339e-02 1.221674e-02 1.222529e-02 1.212734e-02 1.157254e-02 1.100239e-02 1.148634e-02 1.162027e-02 1.130221e-02 1.032073e-02 1.094500e-02 1.080794e-02 9.933130e-03 1.259791e-02 9.366925e-03 1.024008e-02 9.615975e-03 9.989759e-03 1.001851e-02 9.510605e-03 9.676043e-03 9.798710e-03 9.103292e-03 9.676580e-03 8.699264e-03 9.004073e-03 8.482314e-03 8.714102e-03 8.927013e-03 9.090232e-03 8.471350e-03
6.600000e+01 1.898906e-02 2.011503e-02 1.994209e-02 1.775909e-02 1.771318e-02 1.724042e-02 1.760544e-02 1.746806e-02 1.741803e-02 1.696853e-02 1.564232e-02 1.543116e-02 1.529992e-02 1.599869e-02 1.498506e-02 1.446478e-02 1.307279e-02 1.406457e-02 1.414664e-02 1.436162e-02 1.347827e-02 1.206127e-02 1.325334e-02 1.312773e-02 1.196697e-02 1.317099e-02 1.129557e-02 1.133273e-02 1.097878e-02 1.052089e-02 1.083940e-02 1.407183e-02 1.008324e-02 1.026639e-02 1.072939e-02 9.920007e-03 1.129859e-02 1.105093e-02 1.042540e-02 9.261419e-03 9.724917e-03 9.659647e-03 1.010641e-02 9.689130e-03 1.021643e-02 9.861883e-03 9.554701e-03 9.069045e-03
6.700000e+01 2.200534e-02 2.188372e-02 2.259344e-02 2.200879e-02 2.011745e-02 2.024387e-02 1.918268e-02 2.033370e-02 1.981798e-02 1.871508e-02 1.853710e-02 1.735214e-02 1.722946e-02 1.686194e-02 1.639305e-02 1.575317e-02 1.681503e-02 1.607496e-02 1.626563e-02 1.469357e-02 1.482139e-02 1.490045e-02 1.422331e-02 1.352982e-02 1.390941e-02 1.226625e-02 1.375241e-02 1.356756e-02 1.237910e-02 1.164471e-02 1.365978e-02 1.224851e-02 1.365901e-02 1.272395e-02 1.109036e-02 1.232255e-02 1.139534e-02 1.135207e-02 1.229237e-02 1.061736e-02 1.147376e-02 1.151301e-02 9.655903e-03 9.980743e-03 9.865384e-03 9.692104e-03 1.028516e-02 1.073413e-02
6.800000e+01 2.544578e-02 2.511980e-02 2.313770e-02 2.548697e-02 2.400787e-02 2.222749e-02 2.122557e-02 2.116203e-02 2.170582e-02 2.118493e-02 2.171314e-02 1.919655e-02 1.851225e-02 1.888017e-02 1.875537e-02 1.820289e-02 1.762187e-02 1.743253e-02 1.717860e-02 1.745840e-02 1.648646e-02 1.634561e-02 1.519379e-02 1.549151e-02 1.578699e-02 1.580994e-02 1.457799e-02 1.608346e-02 1.477017e-02 1.455357e-02 1.313371e-02 1.394370e-02 1.278206e-02 1.637356e-02 1.320884e-02 1.295816e-02 1.251554e-02 1.203030e-02 1.324967e-02 1.188485e-02 1.139509e-02 1.131307e-02 1.112427e-02 1.173042e-02 1.143210e-02 1.053278e-02 1.172492e-02 1.135330e-02
